date,category,amount,notes
2022/12/09,Utilities,142.0,Monthly rent cash
2022-10-29,Utilities,359.0,Dinner at resto
12/09/2019,Rent,558.0,Gift
2021-11-14,Food,606.0,Uber to office 
2019-08-16,Bonus,34954.0,2RRLCTFm
2019-02-25,Rent,573.0,Grocery shopping
2019-09-03,Rent,195.0,Doctor visit
2022-05-29,Utilities,180.0,Netflix subscription
23-11-22,Food,97.0,Netflix subscription
2021-07-27,Food,570.0,Dinner at resto 
2019-12-17,Rent,168.0,Uber to office
June 29 2020,Rent,667.0,ur3kNFk5
06/30/2020,Others,351.0,Salary
June 09 2019,Food,2685.0,Grocery shopping cash
2020-10-12,Food,138.0,Doctor visit
2019-07-24,Food,683.0,Paid electricity bill
2019-04-27,Rent,25.0,Doctor visit
04/16/2022,Rent,64.0,Course fee late
31-08-19,Rent,110.0,Salary
February 12 2021,Savings,313.0,Doctor visit
2022-08-15,Rent,202.0,Grocery shopping
01-07-20,Bonus,41848.0,Paid electricity bill
12/13/2020,Rent,461.0,Gift
28-04-20,Food,87.0,Doctor visit
June 08 2020,Travel,463.0,Gift cash
2021-07-02,Others,782.0,Paid electricity bill
2020-04-15,Food,167.0,Salary
23-01-20,Utilities,581.0,Course fee
06-12-22,Bonus,65568.0,Monthly rent via app
09/06/2022,Food,113.0,Dinner at resto
10/17/2020,Travel,147.0,Salary
19-05-19,Utilities,99.0,Dinner at resto
05/03/2020,Rent,498.0,Salary
01/08/2020,Food,1836.0,Monthly rent cash
June 05 2020,Rent,743.0,Monthly rent
January 28 2021,Food,219.0,Netflix subscription
15-09-19,Utilities,452.0,Grocery shopping via app
12-02-19,Rent,1343.0,Dinner at resto via app
17-11-21,Entertainment,279.0,wpdwmpuTfdaDJWtqvDnT
27-03-21,Rent,1252.0,1UzqTGH3FAi3MNGDK
,Rent,,Netflix subscription
2019-10-29,Rent,102.0,Dinner at resto cash
2021-09-21,Rent,1032.0,Monthly rent via app
02/22/2019,Food,195.0,Grocery shopping
August 10 2021,Rent,533.0,Salary
April 10 2020,Food,1032.0,Gift via app
2020-02-24,Rent,121.0,Course fee
04/06/2019,Food,140.0,Paid electricity bill
August 14 2021,Food,273.0,Monthly rent cash
11/01/2020,Others,77.0,Paid electricity bill 
29-11-21,Food,149.0,Uber to office
March 29 2019,Savingss,205.0,Dinner at resto
March 10 2021,Rent,366.0,Grocery shopping
15-01-19,Utilities,335.0,Gift
September 23 2022,Otherrs,547.0,Gift
08/30/2021,Food,794.0,Course fee
2021-06-27,Food,298.0,Paid electricity bill
October 17 2022,Other Income,48269.0,Course fee
04/13/2019,Rent,5367.0,Uber to office
05/01/2021,Entertainment,515.0,uCDIPKBn5P8F
13-08-19,Entertainment,50.0,Monthly rent 
06/27/2021,Rent,130.0,Course fee
07/05/2022,Education,296.0,hlYRBPZD5ORPnIVE
July 09 2020,Entertainment,560.0,Netflix subscription
03/06/2020,Others,170.0,Doctor visit
10/24/2021,Food,73.0,Salary
05/02/2019,Rent,593.0,EAHUtJjiVIYv
2019-04-27,Utilities,309.0,Gift late
12/31/2020,Rent,556.0,Salary via app
10/25/2021,Foood,140.0,Netflix subscription
08-03-22,Travel,1159.0,Paid electricity bill
06/30/2019,Food,337.0,Doctor visit
14-06-20,Food,13.0,Course fee via app
04/17/2020,Salary,72604.0,Grocery shopping
23-03-19,Health,77.0,Doctor visit
2022-01-14,Salry,60219.0,Doctor visit 
2019-06-04,Rent,111.0,Doctor visit
2021-11-12,Travel,61.0,Uber to office
,Food,234.0,Dinner at resto
06-03-22,Rent,1038.0,Doctor visit late
2022-03-15,Rent,3179.0,Monthly rent late
05/22/2021,Retn,46.0,Uber to office via app
14-03-19,Rent,65.0,Gift
2021-07-05,Saary,84957.0,Salary
2020-01-19,Food,27.0,Dinner at resto late
12-09-21,Other Income,39705.0,Gift
10/15/2020,Other Income,66608.0,Grocery shopping
05/30/2021,Entertainment,767.0,Uber to office
02/24/2022,Food,328.0,Grocery shopping via app
2019-05-25,Rent,3126.0,Doctor visit
10/09/2022,Travel,116.0,Salary
2021-08-28,Education,106.0,Doctor visit
31-08-19,Food,153.0,Doctor visit late
November 08 2021,Other Income,56253.0,Monthly rent via app
09/10/2022,Entertainemnt,534.0,Monthly rent
November 26 2020,Other Income,71178.0,Salary
11/15/2022,Others,-72.0,Course fee
10/03/2019,Education,1091.0,Monthly rent late
2020-03-16,thers,,Dinner at resto
23-06-21,Others,703.0,Uber to office
08-11-19,Food,1884.0,Netflix subscription
2019-08-01,Utilities,2372.0,Grocery shopping
09/06/2022,Others,105.0,Netflix subscription
16-10-22,Others,309.0,0wTZek2hqtCfeaA
2022-06-04,Bonus,55451.0,Gift
14-08-19,eRnt,1031.0,Monthly rent cash
03/17/2019,Education,3018.0,Netflix subscription
02/14/2022,Food,788.0,Grocery shopping late
30-04-20,tOhers,641.0,Paid electricity bill
07-02-19,Food,144.0,Course fee
2019-08-21,Other Income,,Course fee
08-05-21,Travel,1681.0,Salary
12/25/2021,Rent,489.0,Paid electricity bill late
,Food,211.0,Dinner at resto
12-12-22,Utiilties,436.0,Grocery shopping
2020-02-24,Rent,121.0,Course fee
September 11 2020,Rent,882.0,Gift
28-02-20,Food,514.0,Salary
31-08-20,Rent,1138.0,Grocery shopping
2022-09-04,Bonus,51392.0,Paid electricity bill
2021-04-27,Others,948.0,Dinner at resto
28-06-20,Salary,73272.0,Uber to office late
11/23/2022,Travel,58.0,Paid electricity bill
09/06/2020,Food,102.0,Uber to office
2020-12-01,Food,182.0,Monthly rent
29-04-21,Bonus,48831.0,Course fee
2021-12-01,Rent,675.0,Paid electricity bill 
2020-07-15,Health,278.0,VDf3qOjt3XzWuOIwt4
24-06-19,Other Income,29903.0,Dinner at resto late
09/10/2022,Food,268.0,Course fee 
11-07-21,Rent,127.0,Monthly rent
,Utilities,857.0,Monthly rent late
04/01/2022,Food,1779.0,Grocery shopping
2021-08-31,Rent,660.0,Monthly rent
02-03-21,Rent,5396.0,Uber to office
July 21 2020,Food,2383.0,Doctor visit
05-08-21,Travel,72.0,Monthly rent
05/07/2021,Rent,428.0,Monthly rent
19-09-19,Education,759.0,Uber to office
2020-12-16,Entertainment,395.0,HTXaMmWLJmXPn
05/29/2021,Rent,669.0,Gift
26-03-20,Rent,3350.0,Grocery shopping
11/02/2020,Savings,210.0,Monthly rent
06/15/2022,Rent,464.0,Course fee
2022-05-21,Food,407.0,Doctor visit
09/02/2019,Rent,557.0,Grocery shopping via app
June 04 2022,Rent,814.0,Dinner at resto via app
May 02 2022,Utilities,2314.0,Doctor visit cash
06-12-19,Utilities,545.0,Course fee
06/30/2022,Other Income,49846.0,Netflix subscription
07/06/2021,Food,209.0,Uber to office via app
10/01/2020,Rent,409.0,Monthly rent
November 18 2021,Rent,256.0,Grocery shopping via app
19-12-20,Bonus,55459.0,Course fee late
09/30/2020,Bonus,64315.0,Course fee via app
2020-09-24,Utilities,2426.0,Dinner at resto
09/18/2020,Salary,48765.0,Salary
09/30/2021,Food,41.0,qIQhn1EYmguTH8HwRVx
2019-04-06,Rent,369.0,Netflix subscription cash
09/16/2019,RRent,3345.0,Monthly rent
2019-02-09,Food,791.0,Salary late
January 28 2021,Rent,526.0,Course fee via app
November 23 2022,Utilities,314.0,Gift late
10-08-19,Other Income,51251.0,Doctor visit
06/23/2020,eRnt,110.0,5zWRo8Cyvm
19-01-21,Rent,325.0,Dinner at resto
02-12-19,Bonus,69991.0,Netflix subscription
2021-01-07,Savings,1017.0,Dinner at resto
02/16/2019,Food,291.0,Gift 
06/26/2020,Food,254.0,Salary
04/05/2020,Food,127.0,Monthly rent
02/17/2022,Food,628.0,Salary
04-01-22,Utilities,5675.0,Gift
11-11-20,Travel,1151.0,Salary via app
December 04 2022,Travel,711.0,Monthly rent
09/06/2019,Others,864.0,Paid electricity bill
2022-08-21,Food,379.0,Uber to office
07-09-21,Education,938.0,Doctor visit
01/05/2022,Food,23.0,Grocery shopping
November 19 2020,Savings,2358.0,Doctor visit
2020-06-24,Bonus,51067.0,Doctor visit late
08/16/2022,Food,2097.0,Gift
03/22/2022,Fod,688.0,Doctor visit
04/25/2019,Entertainment,370.0,HLYxwHf38
06/09/2022,Travel,292.0,Grocery shopping
20-08-20,Bonus,76415.0,Grocery shopping 
2022-03-21,Food,76.0,nSHn55eNbb
18-08-22,Food,316.0,Gift
November 22 2020,Rent,429.0,Grocery shopping
04/04/2020,Utilities,322.0,Gift late
2020-07-27,Food,184.0,Grocery shopping
08/25/2019,Food,547.0,Uber to office
29-01-20,Food,921.0,Dinner at resto 
2022-09-01,Food,52.0,Course fee
November 27 2021,Rent,535.0,Dinner at resto
10/03/2019,Rent,76.0,Dinner at resto 
07/16/2022,Rent,462.0,Uber to office
March 19 2022,Travel,556.0,Course fee
03/26/2019,Others,60.0,Salary
January 01 2020,ravel,88.0,Monthly rent
May 07 2021,Food,1333.0,Netflix subscription cash
2021-04-03,Travel,212.0,Gift via app
30-06-19,Bonus,59647.0,Course fee
05/08/2019,Rent,44.0,Course fee
12/15/2020,Food,1476.0,Doctor visit
2022-02-09,Entertainment,2741.0,Paid electricity bill
20-09-20,Utilities,767.0,Salary
2020-06-30,Bonus,53620.0,Grocery shopping
September 20 2022,Food,1477.0,Dinner at resto
March 14 2020,Fod,1103.0,Grocery shopping via app
05/28/2020,Entertainment,2035.0,Uber to office via app
March 05 2019,Rent,443.0,Dinner at resto
2021-11-17,Food,175.0,Grocery shopping 
28-08-22,Food,257.0,Grocery shopping
2022-07-31,Utilities,3490.0,Course fee 
16-06-20,Rent,2380.0,Course fee cash
03/01/2022,Ret,40.0,Salary
2022-03-25,Rent,265.0,Doctor visit
2019-01-03,Sallary,62019.0,bl1fpc9K3
24-08-20,Travel,492.0,SoKxa4xfhdKO
12/07/2020,Education,162.0,Salary via app
08/28/2021,Rent,421.0,Uber to office
2019-10-29,Savings,69.0,Dinner at resto 
2020-04-20,Utilities,901.0,Salary late
10-09-22,Food,586.0,Grocery shopping via app
08-02-21,Travel,100.0,DiTBjvIBKj6H
,Travel,201.0,Paid electricity bill via app
January 15 2021,Utilities,569.0,Paid electricity bill
12/04/2022,Salary,60303.0,Netflix subscription late
04/03/2022,Food,267.0,Grocery shopping
25-12-22,Food,467.0,Dinner at resto
March 11 2022,Education,957.0,Uber to office via app
21-04-21,Food,164.0,Monthly rent
12/25/2022,Utilities,249.0,Netflix subscription
March 18 2022,Travel,199.0,Monthly rent
09/26/2021,Rent,279.0,Monthly rent
06/28/2020,Entertainment,78.0,Monthly rent via app
16-12-22,Salary,47510.0,Monthly rent
26-04-19,Utilities,340.0,Dinner at resto
26-03-20,Rent,3350.0,Grocery shopping
02/16/2020,Health,588.0,Monthly rent cash
27-04-19,Entertainment,119.0,Salary
April 20 2021,Others,64.0,Grocery shopping
2020-06-21,Food,717.0,Monthly rent
2021-07-12,Others,133.0,Uber to office
14-04-19,Foo,399.0,Dinner at resto
12-04-22,Bonus,52599.0,Doctor visit 
2020-08-03,Salary,41546.0,Doctor visit
2019-09-20,Food,1030.0,Salary
2019-02-03,Rent,451.0,Gift
04/21/2020,Food,639.0,Paid electricity bill
03-05-22,Other Income,76057.0,Paid electricity bill
2019-06-22,Savings,369.0,Monthly rent
01/14/2019,Food,1240.0,VZ69c1k8KzBPM1
06/09/2022,Other Income,50394.0,Grocery shopping
May 03 2020,Utilities,496.0,Grocery shopping 
06/10/2019,Health,99.0,6Wk3ZHZs05k
13-09-20,Entertainment,193.0,Monthly rent late
04-11-22,Rent,832.0,Grocery shopping
2020-03-31,Bonus,39155.0,Salary
May 15 2019,Other Income,39404.0,Course fee via app
2021-06-13,Utilities,564.0,Doctor visit
06-04-19,Rent,229.0,Dinner at resto
08/04/2020,Others,62.0,Salary
2019-04-25,Food,1799.0,Uber to office late
2020-07-18,Entertainment,143.0,Doctor visit 
29-01-22,Food,4266.0,Grocery shopping
2021-01-13,Salary,47507.0,Course fee
,Food,309.0,Monthly rent 
08/10/2019,Others,711.0,Netflix subscription
08/20/2022,Rent,960.0,Monthly rent
2020-09-24,Food,1044.0,Gift cash
2021-08-10,Entertainment,345.0,Paid electricity bill
2019-05-26,Food,222.0,Grocery shopping
09/16/2020,Other Income,46142.0,Paid electricity bill 
2019-05-03,Ret,637.0,Monthly rent 
01/14/2019,Salary,67468.0,Salary
07/21/2020,Travel,28.0,Salary 
2019-07-22,Food,112.0,Course fee
01/22/2022,Utilities,160.0,Netflix subscription
2019-02-09,Rent,158.0,Gift
01/31/2019,Utilities,1123.0,Gift
2022-01-29,Utilities,1312.0,Doctor visit via app
02/08/2021,Rent,711.0,Gift
November 07 2021,Rent,90.0,Doctor visit cash
11-05-21,Rent,175.0,Grocery shopping
28-10-21,Rent,78.0,Dinner at resto
October 17 2021,Utilities,639.0,Salary
2019-06-16,Education,808.0,Salary
11/08/2020,Rent,870.0,Course fee
19-11-19,Other Income,48690.0,Grocery shopping
18-04-21,Rent,2306.0,Monthly rent
2020-04-19,Travel,804.0,Grocery shopping 
04/27/2022,Rent,523.0,Doctor visit
2022-09-01,Salary,34055.0,Netflix subscription
09/24/2021,Others,116.0,Uber to office
01/21/2020,Savnigs,509.0,Monthly rent cash
2022-06-12,Food,848.0,Uber to office late
2021-07-23,Travel,581.0,Course fee
2019-09-26,Food,697.0,Doctor visit
October 11 2019,Bonus,55210.0,Netflix subscription
22-09-20,Food,314.0,Gift
August 29 2019,Food,,Dinner at resto via app
12-11-21,Entertainment,122.0,8whphA7dgigdkmb
25-06-19,Entertainment,1829.0,Doctor visit via app
20-08-22,Food,993.0,Monthly rent
2020-12-29,Food,1646.0,Grocery shopping 
2019-06-24,Food,182.0,Salary
2019-06-27,Trravel,46.0,Paid electricity bill
29-01-20,Rent,398.0,Salary
2021-01-13,Salary,45361.0,Dinner at resto
11/10/2022,Rent,35.0,Course fee via app
02/09/2020,Others,1642.0,Salary
2020-08-02,Bonus,40989.0,Doctor visit cash
March 01 2021,Rent,1707.0,Doctor visit
2021-12-08,Others,933.0,Dinner at resto late
2020-10-06,Savings,111.0,Salary
2022-05-06,Entertainment,1261.0,Course fee
10-09-21,Food,625.0,Netflix subscription
08/19/2020,Food,151.0,Dinner at resto
02/19/2022,Utiliies,536.0,Doctor visit via app
2020-04-25,Entertainment,51.0,Paid electricity bill
August 30 2020,Food,584.0,Grocery shopping
04/16/2019,Travel,72.0,Paid electricity bill
09/28/2022,Entertainment,276.0,Doctor visit
2020-10-17,Food,157.0,Course fee late
2021-09-11,Food,1297.0,Monthly rent
May 08 2021,Travel,220.0,Netflix subscription
01/04/2021,Entertainment,986.0,Salary cash
2021-10-11,Health,121.0,Paid electricity bill
2022-10-19,Food,79.0,Netflix subscription
February 16 2019,Travel,399.0,Dinner at resto cash
2019-04-02,Bonus,58056.0,Netflix subscription
12-01-20,Rent,265.0,Uber to office
04/07/2022,Food,472.0,Course fee
March 20 2020,Rent,201.0,Grocery shopping
2020-01-14,Heaalth,43.0,Paid electricity bill
19-09-21,Salary,63393.0,Uber to office
01/14/2020,Rent,2180.0,Grocery shopping late
02-12-20,Food,666.0,Monthly rent 
24-11-22,Rent,452.0,Monthly rent
2020-04-21,Entertainment,968.0,Netflix subscription
July 24 2021,Food,769.0,Netflix subscription
2020-04-20,Travel,42.0,Gift
2019-06-22,Food,54.0,Monthly rent
April 09 2020,Rent,682.0,Course fee
07/28/2019,Entertainment,4606.0,Netflix subscription
17-11-22,Other Income,44131.0,Netflix subscription
June 13 2020,Travel,,Doctor visit
28-12-22,Rnet,110.0,Gift
15-04-19,Utilities,59.0,YTCZd49a
October 21 2020,Utilities,694.0,Monthly rent
30-10-19,Rent,131.0,Salary
08/25/2019,Food,547.0,Uber to office
05/15/2020,Health,254.0,eW5qQYyrvHmU2LM8jy
03/25/2020,Saviings,149.0,Grocery shopping
2019-10-21,Travel,474.0,Paid electricity bill
07/21/2021,Food,1172.0,Doctor visit cash
2021-12-22,Education,726.0,Doctor visit
25-10-20,Health,253.0,Course fee
25-08-20,Food,67.0,ZEJWCU3zkq59bGwYGMG
02/11/2021,Education,303.0,Doctor visit 
06/16/2021,Bonus,58827.0,Monthly rent
13-11-22,Rent,944.0,Paid electricity bill
17-04-21,Food,1968.0,Monthly rent
January 03 2020,Food,221.0,Course fee
09/16/2019,Travel,119.0,Paid electricity bill
June 23 2019,Food,94.0,Gift
March 28 2021,Food,34.0,Dinner at resto late
2021-01-22,Food,345.0,Netflix subscription
2019-01-08,Ret,232.0,Uber to office
October 11 2019,Rent,90.0,Grocery shopping
2019-01-17,Food,136.0,Doctor visit
2022-04-10,Entertainment,64.0,Uber to office
31-10-20,Bonus,61839.0,Paid electricity bill via app
20-07-21,Rent,-606.0,Course fee
2022-05-27,Food,233.0,Gift
03/18/2022,Other Income,44973.0,Dinner at resto
03-06-19,Rent,122.0,Uber to office
11/25/2022,Rent,1693.0,Course fee cash
05/27/2022,Food,1542.0,Doctor visit
12/18/2021,Entertainment,2492.0,otiV1X9eVehtowy
04/10/2022,Salary,94560.0,Uber to office 
16-11-19,Travel,153.0,Uber to office
09/09/2019,Savings,451.0,Uber to office
03/21/2020,Bonus,38731.0,Course fee
February 01 2022,aSvings,241.0,Paid electricity bill
08-04-21,Food,556.0,Paid electricity bill
11/15/2021,Food,576.0,Course fee
08/03/2020,Entertainment,238.0,Doctor visit via app
04-10-22,Food,109.0,Salary
03/30/2021,Others,2197.0,Grocery shopping
01-09-21,Bonuus,70786.0,Course fee
05/11/2020,Rent,1592.0,Salary
12/06/2019,Food,765.0,Doctor visit
01-06-22,Food,956.0,Uber to office
11/16/2022,Rent,434.0,Monthly rent
16-03-21,Rent,801.0,Gift
March 11 2021,Food,680.0,Doctor visit via app
12/08/2019,Rent,56.0,Doctor visit
2021-06-27,Food,1454.0,fCYxRVUbkCQU
06/30/2019,Rent,1351.0,Monthly rent via app
05/28/2021,Rent,627.0,Monthly rent cash
02/13/2019,Salary,78296.0,Gift cash
2020-11-27,Salary,45564.0,Netflix subscription
02/08/2021,Health,1720.0,KadEx9ARS3
March 27 2021,Food,197.0,Monthly rent
20-09-20,Rent,113.0,Grocery shopping via app
08/06/2020,Travel,3169.0,Gift
21-02-21,Food,262.0,Netflix subscription late
08/23/2022,Food,192.0,jUhHOm4uNzK3J8R1i
July 19 2022,Other Income,40626.0,Monthly rent
12/26/2022,Others,85.0,Dinner at resto
07/24/2021,Savings,33.0,Salary 
26-12-21,Food,1642.0,Salary
January 12 2020,Rent,177.0,Doctor visit
2019-11-06,Food,236.0,Paid electricity bill
07/13/2022,Travel,1214.0,Monthly rent
05/10/2021,Entertainment,242.0,Salary
08/24/2020,Utilities,568.0,Salary
2021-06-08,Utilities,475.0,Salary 
June 20 2019,Travel,237.0,Uber to office
02/15/2021,Rent,889.0,Paid electricity bill
03/31/2022,Food,970.0,Uber to office
2021-07-22,Rent,54.0,Gift
11/01/2022,Rent,1072.0,Grocery shopping
06-08-22,Others,61.0,Netflix subscription
11/10/2022,Other Income,68502.0,Salary
2019-09-14,Rent,192.0,Course fee late
2020-02-28,Rent,1553.0,Salary
10/28/2021,Travel,,Netflix subscription
23-12-22,Others,132.0,Grocery shopping late
February 14 2022,Bonus,31477.0,Dinner at resto late
July 27 2020,Food,438.0,Salary via app
07/13/2020,Rent,841.0,Course fee
2021-01-25,Rent,181.0,Netflix subscription
30-08-20,Savings,253.0,Monthly rent late
09/19/2021,Rent,327.0,Course fee
27-11-22,Travel,73.0,Monthly rent
June 25 2022,Utilities,781.0,s2w5I0uFobe0
August 26 2022,Travel,90.0,Grocery shopping via app
05/01/2020,Utilities,1120.0,Grocery shopping
04/17/2021,Travel,223.0,Salary 
05-08-19,Food,246.0,Monthly rent
2021-04-23,Utilities,223.0,Grocery shopping
07/31/2019,Food,114.0,Uber to office
2019-03-03,Travel,1425.0,EMHxVV1izMR5nxmac
07-10-20,Food,545.0,Course fee 
13-09-20,Rent,1872.0,Paid electricity bill via app
2021-06-29,Bonus,74204.0,Paid electricity bill
21-12-21,Bonus,24327.0,Gift 
2022-08-12,Food,198.0,Monthly rent late
2020-03-11,Rent,250.0,Uber to office 
18-05-22,Other Income,47917.0,Monthly rent
2019-03-06,Savings,443.0,Dinner at resto cash
05/25/2020,Salary,66850.0,Paid electricity bill
12/13/2021,Rent,497.0,Uber to office 
March 08 2022,Food,132.0,Grocery shopping via app
2021-11-18,Bonus,65584.0,Course fee
2020-05-06,ent,538.0,Salary
01-05-22,Entertainment,167.0,Paid electricity bill
04/06/2022,Utilities,553.0,Dinner at resto cash
2022-05-14,Other Income,41065.0,Gift via app
2019-03-09,Rent,1208.0,Grocery shopping
,Rent,587.0,Netflix subscription
2022-10-11,Rent,78.0,Doctor visit
04/01/2022,Travel,88.0,Salary
14-03-20,Rent,288.0,Grocery shopping cash
06-10-19,Travel,90.0,Grocery shopping late
2021-04-23,Food,375.0,Gift
08/12/2019,Food,215.0,Doctor visit late
21-07-21,Rnet,307.0,Uber to office via app
07/19/2021,Food,1122.0,Doctor visit cash
06/29/2019,Food,2113.0,Netflix subscription
14-10-20,Bonus,78184.0,tmhFA3rKZV
05-09-22,Food,221.0,Dinner at resto
03/17/2021,Food,102.0,Uber to office
12/08/2020,Other Income,66710.0,Course fee via app
June 23 2020,Food,962.0,Doctor visit
05/22/2019,Food,324.0,Gift
March 14 2019,Rent,65.0,Salary
2022-06-04,Food,106.0,Salary late
09/19/2020,Entertainment,2483.0,Dinner at resto
09/22/2022,Food,3297.0,y2G2UTctHP
2021-01-04,Rent,174.0,Monthly rent
June 27 2021,Other Income,65829.0,Dinner at resto
17-10-20,Salary,66785.0,Gift
09/30/2021,Rent,1026.0,Gift
16-07-19,Rent,220.0,Paid electricity bill
05-10-22,Food,344.0,Dinner at resto late
07/27/2019,Other Income,79326.0,Salary
2022-09-26,Rent,7.0,wMRrHWqPX6dlBP3ecqNf
December 16 2021,Travel,555.0,Salary
2022-08-31,Food,1066.0,Course fee
20-10-22,Other Income,66495.0,Paid electricity bill 
2021-06-07,Other Income,76533.0,Dinner at resto
January 12 2022,Rent,2279.0,Gift
05/25/2020,Entertainment,741.0,Course fee cash
26-11-19,Utilities,31.0,MAUoGhysOdwzLU
05/28/2019,Food,1166.0,Grocery shopping via app
September 17 2019,Education,2923.0,Doctor visit late
04-07-21,Utilities,344.0,Course fee 
2019-06-12,Bonus,75088.0,Netflix subscription
March 23 2020,Food,973.0,Gift via app
2021-05-28,Salary,37909.0,Gift
2021-04-11,Travel,459.0,Doctor visit
2021-04-29,Travel,1099.0,Uber to office
03/10/2021,Saivngs,365.0,Dinner at resto
July 16 2019,Utilities,4400.0,Doctor visit
04/10/2022,Rent,428.0,Uber to office
2020-08-04,Rent,154.0,Grocery shopping
04-09-19,Utilities,642.0,Dinner at resto
02-07-22,Utilities,134.0,Monthly rent
2021-04-04,Rent,702.0,Grocery shopping
05/12/2019,Food,135.0,Paid electricity bill
09/21/2021,Bonus,65092.0,Salary
19-03-19,Other Income,52201.0,Grocery shopping
