date,category,amount,notes
2024-04-19,food,9907.0,Train ticket
09/07/2024,rent,4862.0,asdfgh
04-02-23,Foodd,4833.0,Shopping
04/06/2022,Utlities,5528.0,EMI payment
04/19/2022,Entrtnmnt,6629.0,Shopping
2021-08-11,Travel,4914.0,Books
02/01/2021,Rnt,5143.0,Coffee
2021-08-07,Utlities,6284.0,Electricity bill
05/11/2023,Fod,3142.0,Gym membership
2024-01-03,travel,5749.0,Internet bill
,Rnt,8958.0,xyz123
2022-05-11,FOOD,2470.0,EMI payment
05-02-22,Utlities,3559.0,!!!
06-10-2024,Salary,57937.0,Monthly rent payment
11/19/2024,Investment,45500.0,Doctor consultation
2023-03-17,Educaton,4017.0,Doctor consultation
,Freelance,53895.0,Gym membership
10/03/2021,entertainment,2362.0,Restaurant dinner
29-06-2024,EDU,5859.0,Grocery shopping
2021-08-13,Misc,6041.0,!!!
2024-03-12,Foodd,2732.0,Petrol
06/19/2022,Rent,29728.0,Books
05/05/2021,Investment,19404.0,!!!
11/07/2023,Rent,15273.0,Medicine
06/21/2024,Rent,13391.0,Fixed deposit
2021-11-04,Traval,1536.0,Gym membership
12/20/2023,education,6413.0,Internet bill
07/30/2021,Foodd,4046.0,xyz123
01-12-21,utilities,799.0,!!!
11/22/2021,Travl,676.0,test
06-09-2022,Bonus,55142.0,Medicine
20-09-2021,Foods,678.0,Lunch
2023-02-03,Travel,7054.0,asdfgh
2023-07-14,rent,9116.0,Lunch
04-06-23,TRAVEL,5930.0,!!!
02/23/2021,Food,3283.0,ATM withdrawal
,Education,8621.0,Monthly rent payment
,Utility,7224.0,Lunch
15-07-2022,Bonus,59853.0,Electricity bill
31-05-24,Entrtnmnt,9782.0,Movie tickets
28-09-22,RENT,5889.0,test
2022-02-09,Entertainment,4213.0,Online course
12-04-2024,entertainment,474.0,Doctor consultation
10/18/2024,food,2484.0,Coffee
11/23/2024,Rent,10276.0,Electricity bill
2024-01-04,Education,1355.0,Doctor consultation
08/25/2022,FOOD,8939.0,Movie tickets
01/03/2022,Entrtnmnt,7781.0,misc
06/25/2022,education,8199.0,Online course
20-04-24,health,3990.0,Shopping
2022-01-31,Fod,3937.0,Movie tickets
07/16/2024,Entertainment,4172.0,Restaurant dinner
09/02/2021,Food,2978.0,Movie tickets
02/13/2021,Travel,5634.0,Coffee
02/24/2021,food,5735.0,Electricity bill
2021-06-21,Travel,7219.0,Doctor consultation
2023-07-19,Bonus,42662.0,ATM withdrawal
15-06-23,entertainment,5427.0,xyz123
2021-03-01,Food,2560.0,Books
10/22/2024,Utilties,4593.0,Movie tickets
29-07-24,Rent,48145.0,Grocery shopping
27-10-2022,Others,62697.0,!!!
12/14/2021,Rnt,9614.0,misc
06/08/2024,Others,248568.0,Medicine
07-12-24,savings,5059.0,misc
2024-09-16,travel,2345.0,Monthly rent payment
2021-03-26,Entrtnmnt,8677.0,Train ticket
23-04-22,Foods,2160.0,Gym membership
06/27/2024,Bonus,22339.0,!!!
28-08-22,food,9979.0,Electricity bill
2024-10-01,Utlities,6700.0,Doctor consultation
2023-06-15,rent,1852.0,Lunch
12-06-21,Saving,5377.0,Grocery shopping
07/17/2024,Utilties,9741.0,Gym membership
,Travl,1681.0,xyz123
2022-09-17,Food,4041.0,Coffee
01/22/2023,Food,1023.0,misc
,Health,9944.0,Medicine
20-07-24,Entertain,9816.0,Fixed deposit
10/31/2024,Others,8979.0,EMI payment
29-03-21,travel,6579.0,Monthly rent payment
14-12-2022,Fod,-500.0,xyz123
10/27/2021,Health,2407.0,Shopping
06/18/2024,Freelance,71587.0,xyz123
2023-02-06,Bonus,59790.0,Shopping
12/01/2022,Bonus,18816.0,Movie tickets
26-07-24,Foodd,2548.0,Monthly rent payment
02/09/2023,Freelance,63775.0,Internet bill
2023-08-21,HEALTH,325.0,Monthly rent payment
10-05-2024,Others,17694.0,Grocery shopping
15-03-2023,Investment,67233.0,Fixed deposit
14-05-21,Food,922.0,Internet bill
,TRAVEL,3178.0,ATM withdrawal
03/11/2022,RENT,2112.0,Train ticket
12/29/2022,utilities,4635.0,misc
12-11-23,Bonus,76998.0,Lunch
04-09-24,rent,,Petrol
08/01/2024,Foods,4394.0,xyz123
17-01-23,food,3663.0,Fixed deposit
2021-09-06,Others,63251.0,Internet bill
12/24/2023,Helth,179.0,asdfgh
01/17/2022,Fod,3471.0,Internet bill
07-02-21,Bonus,44914.0,EMI payment
09/27/2021,Utilities,9021.0,Internet bill
04-10-22,Foods,4300.0,Petrol
12/21/2023,Traval,2386.0,Books
2024-12-09,Entrtnmnt,6921.0,!!!
2021-11-21,Rentt,17265.0,Lunch
2023-07-29,FOOD,8512.0,asdfgh
17-05-2024,EDU,0.0,Internet bill
09-06-2023,Travel,1416.0,Fixed deposit
10/18/2024,Rent,32952.0,Gym membership
22-08-2024,rent,8736.0,Online course
02-03-2023,Food,235.0,!!!
16-10-24,EDU,3588.0,Petrol
01/31/2021,FOOD,4113.0,Shopping
2022-07-27,Travel,1050.0,Doctor consultation
04/29/2021,Bonus,38205.0,Books
12/21/2023,Entertain,9194.0,Movie tickets
2024-07-31,Health,8483.0,Shopping
2021-07-12,Utilities,2766.0,Electricity bill
08/23/2024,Rnt,9917.0,Online course
,Bonus,56084.0,!!!
12-04-2024,Utilities,5476.0,Restaurant dinner
10-01-21,education,9290.0,Petrol
16-12-21,SAVINGS,578.0,Restaurant dinner
2021-07-31,Travel,6780.0,Movie tickets
2024-09-23,Education,8108.0,Books
2022-05-05,health,5533.0,Gym membership
2024-05-11,Rentt,5276.0,Monthly rent payment
2022-12-13,Rent,39024.0,ATM withdrawal
2023-02-05,Travel,8285.0,Restaurant dinner
03/05/2021,rent,8250.0,Online course
2021-09-06,Others,63251.0,Internet bill
27-04-22,Foodd,3579.0,Electricity bill
2024-07-01,Food,1972.0,Internet bill
2022-12-09,Education,,Internet bill
06/13/2022,Foods,232.0,asdfgh
12-06-23,entertainment,1313.0,Coffee
09-01-22,RENT,387.0,Medicine
07/16/2022,Health,2407.0,Movie tickets
01/24/2023,travel,3999.0,EMI payment
2024-08-22,Freelance,60670.0,Gym membership
2021-08-13,Utilities,2585.0,Restaurant dinner
2023-05-14,education,4227.0,EMI payment
,Rentt,12417.0,misc
2023-12-17,Investment,40858.0,Medicine
04/29/2024,Fod,7932.0,!!!
2021-09-01,Others,25243.0,Shopping
2021-01-29,Fod,479.0,Online course
12/22/2022,others,5063.0,Train ticket
11/02/2024,Other,9734.0,Train ticket
10-05-21,Investment,157969.0,Movie tickets
2024-12-09,Educaton,8335.0,Internet bill
26-07-23,food,7477.0,Grocery shopping
07/06/2021,Bonus,77877.0,!!!
23-03-22,Foodd,230.0,Train ticket
22-02-23,Utilties,4165.0,Coffee
02/22/2023,Food,4469.0,!!!
15-12-21,Salary,33995.0,!!!
2022-11-29,EDU,2816.0,!!!
2021-05-12,Foodd,3502.0,Restaurant dinner
09/14/2022,Food,222.0,Online course
,Saving,6214.0,Uber ride
2022-08-02,rent,8810.0,Electricity bill
22-01-24,Freelance,511549.0,asdfgh
2023-05-28,Fod,6167.0,Uber ride
2022-05-20,Others,74525.0,Movie tickets
08-02-23,utilities,7362.0,misc
14-08-23,Traval,2207.0,Medicine
,savings,5743.0,Movie tickets
2022-08-15,education,2979.0,Train ticket
08/27/2023,entertainment,7995.0,Grocery shopping
02/26/2022,food,7805.0,Monthly rent payment
18-10-24,Saving,999999999.0,Petrol
12/15/2024,rent,3902.0,Restaurant dinner
2022-07-01,Savings,2059.0,Online course
2021-01-19,Food,1768.0,Shopping
06/29/2022,Travel,7470.0,Lunch
05/03/2024,Foodd,2721.0,Online course
01-11-22,RENT,7200.0,Internet bill
2022-06-24,Freelance,45702.0,test
2023-04-25,Rnt,6023.0,Restaurant dinner
10/03/2021,Fod,5085.0,asdfgh
01-05-24,entertainment,2306.0,Uber ride
01/05/2021,Others,18229.0,Movie tickets
03/19/2021,Travel,5034.0,misc
2021-04-19,Rnt,9386.0,Restaurant dinner
2023-08-06,Salary,36713.0,Restaurant dinner
2024-03-13,Traval,9189.0,Gym membership
01-03-2021,Foods,4129.0,Internet bill
27-04-2021,Entertainment,4200.0,Internet bill
04-11-24,Entertain,5519.0,Internet bill
,rent,5990.0,misc
08/02/2021,Rent,32169.0,!!!
27-03-22,Bonus,33482.0,Grocery shopping
02-10-21,Misc,4290.0,Restaurant dinner
06/02/2024,food,938.0,Online course
24-08-21,Rnt,436.0,Electricity bill
08-12-2024,Investment,55932.0,!!!
02/26/2023,TRAVEL,1363.0,Shopping
01/09/2021,Travel,5615.0,Grocery shopping
2022-08-17,Foods,1588.0,Lunch
02/22/2022,Rent,30779.0,Lunch
2021-04-18,Entertainment,8886.0,Gym membership
2022-12-03,Utlities,4890.0,!!!
01/04/2023,Entertain,-500.0,Train ticket
06-05-2022,food,6532.0,Restaurant dinner
2021-04-15,Others,26564.0,Books
2022-03-11,FOOD,7260.0,Fixed deposit
05/17/2024,travel,1167.0,Movie tickets
,Fod,9365.0,Online course
23-10-2022,Freelance,51393.0,Shopping
2024-07-11,TRAVEL,2608.0,!!!
2021-11-13,Rent,23592.0,Train ticket
2021-04-13,Entertain,4097.0,Monthly rent payment
22-07-24,Travel,2206.0,Lunch
05-05-2023,Fod,6064.0,Electricity bill
2024-11-23,Utility,1954.0,Gym membership
19-08-24,Educaton,7621.0,test
09/15/2024,Fod,1156.0,Online course
06/13/2022,TRAVEL,8204.0,Grocery shopping
05/16/2023,Rentt,27034.0,Books
2022-05-06,Salary,17856.0,asdfgh
2023-04-07,Traval,8630.0,Lunch
2022-04-14,Others,46791.0,Train ticket
13-11-23,Others,31321.0,Lunch
25-05-21,EDU,5734.0,asdfgh
04-03-24,Entrtnmnt,2795.0,Grocery shopping
29-04-23,Salary,45040.0,Shopping
03/24/2023,Education,2596.0,Gym membership
12/28/2023,rent,552.0,Monthly rent payment
29-04-2023,FOOD,7344.0,Fixed deposit
2022-11-19,rent,8629.0,asdfgh
18-07-23,Rent,11474.0,Books
11/08/2023,Travl,4398.0,Books
2024-09-01,Travl,3064.0,Medicine
07-03-24,Rent,7733.0,!!!
04/30/2022,RENT,3243.0,Movie tickets
09/15/2022,TRAVEL,5177.0,Movie tickets
2023-08-22,TRAVEL,1661.0,Shopping
2024-07-31,Traval,1701.0,Internet bill
2024-04-21,Rnt,8034.0,Shopping
04-07-22,Foodd,2342.0,Coffee
2023-01-30,Rentt,12318.0,xyz123
10/13/2023,entertainment,6373.0,misc
16-05-24,Foodd,3651.0,Train ticket
2023-12-13,Savings,3478.0,Gym membership
06/06/2022,entertainment,8980.0,Medicine
12/27/2023,RENT,6403.0,Doctor consultation
06/15/2024,RENT,2577.0,!!!
12/25/2021,Educaton,1256.0,Online course
2022-05-29,Fod,1730.0,Uber ride
02/18/2021,food,4813.0,Movie tickets
08/22/2024,health,1339.0,Grocery shopping
2023-05-04,food,4645.0,Internet bill
2024-12-25,Bonus,880897.0,Gym membership
11-08-24,Salary,59168.0,Train ticket
2022-09-24,Utilties,2229.0,!!!
23-04-21,Rent,10372.0,!!!
2021-08-06,Foods,1592.0,EMI payment
24-06-24,Rnt,4507.0,Electricity bill
01/29/2021,Salary,44992.0,Shopping
06/11/2022,Investment,55153.0,Medicine
16-02-23,Rent,13817.0,Electricity bill
07-03-2023,TRAVEL,4848.0,EMI payment
06/15/2021,food,5865.0,Petrol
10/23/2024,RENT,1365.0,Grocery shopping
20-05-24,savings,6151.0,Movie tickets
2024-01-05,Bonus,69872.0,Restaurant dinner
24-06-22,Investment,34091.0,Shopping
2022-03-20,entertainment,-500.0,Restaurant dinner
,Foods,4105.0,Restaurant dinner
2021-04-21,RENT,5990.0,Doctor consultation
2021-06-11,RENT,,Uber ride
08/21/2024,Rent,11745.0,Train ticket
01/21/2023,Entertainment,999999.0,Uber ride
09-01-21,Foods,4333.0,Monthly rent payment
13-07-24,Health,2130.0,Uber ride
2021-02-06,Food,2220.0,!!!
2024-11-25,Foodd,2792.0,Electricity bill
26-04-2022,Foodd,3515.0,Monthly rent payment
11-12-24,Entertain,1266.0,misc
18-08-2021,Utilities,203.0,Fixed deposit
2023-06-27,Salary,35465.0,misc
2023-01-05,HEALTH,2115.0,Internet bill
2022-08-21,travel,3503.0,ATM withdrawal
02/06/2024,RENT,4484.0,!!!
20-04-2022,Salary,54591.0,asdfgh
28-07-2024,Utilities,8299.0,Train ticket
2024-09-29,FOOD,2093.0,Books
03-03-24,Utility,1727.0,xyz123
06/15/2024,Rent,38838.0,Fixed deposit
2023-02-28,travel,5136.0,Coffee
01-08-2024,Investment,61592.0,Movie tickets
,Travel,5373.0,Monthly rent payment
12-04-22,Rnt,9627.0,Uber ride
2021-10-09,Food,4406.0,Train ticket
11-09-24,Foods,2678.0,Lunch
04/22/2024,HEALTH,7137.0,Electricity bill
2022-01-08,Utlities,4785.0,Coffee
,Rent,39190.0,Fixed deposit
05/19/2023,Bonus,45865.0,Books
05/19/2021,travel,583.0,Shopping
2021-12-01,Other,9387.0,Monthly rent payment
02-04-2022,Educaton,5124.0,Lunch
2023-06-04,Foods,324.0,Train ticket
2023-08-16,Entrtnmnt,1629.0,Monthly rent payment
2021-08-01,Utilties,2708.0,ATM withdrawal
05-12-2024,RENT,2092.0,Monthly rent payment
06/06/2023,utilities,1763.0,test
25-06-23,Utlities,5668.0,Petrol
09-04-2024,Salary,34107.0,Doctor consultation
25-01-23,Travl,8540.0,Grocery shopping
12/09/2023,Health,1756.0,Coffee
05-05-2021,Helth,7103.0,!!!
10/02/2022,Foodd,4956.0,Coffee
27-02-2024,Bonus,24567.0,misc
02/08/2021,Rent,6184.0,misc
06-07-23,Misc,3226.0,EMI payment
02-03-2022,Rent,25651.0,misc
2023-10-22,utilities,3499.0,ATM withdrawal
17-01-24,education,9354.0,Movie tickets
06-10-2022,TRAVEL,6691.0,Doctor consultation
2021-12-16,Rnt,6643.0,Petrol
08/03/2021,Rent,39484.0,Lunch
04/11/2022,education,5595.0,Grocery shopping
25-04-2023,rent,1568.0,Online course
2023-07-07,rent,1433.0,!!!
12/20/2024,RENT,5106.0,Grocery shopping
2021-02-07,Fod,7894.0,Medicine
2023-07-29,Travl,6880.0,Grocery shopping
2023-02-10,Rent,18358.0,Shopping
2023-03-06,Investment,10557.0,Train ticket
13-07-2021,Saving,5892.0,Gym membership
2021-02-21,Rnt,8105.0,Online course
01/01/2024,Helth,6347.0,Online course
2023-11-02,Food,3391.0,asdfgh
2021-03-16,Travel,8951.0,ATM withdrawal
08-03-2021,Food,1218.0,Restaurant dinner
2022-10-15,Food,3959.0,Internet bill
03-11-23,Entrtnmnt,5009.0,Fixed deposit
07/16/2021,Utility,5841.0,Fixed deposit
25-09-2023,Rentt,17432.0,Uber ride
20-10-2024,Utlities,390.0,Books
02/07/2023,savings,3413.0,Online course
2021-01-10,Rnt,7583.0,asdfgh
2023-06-12,RENT,6958.0,Shopping
2022-04-21,Bonus,14080.0,Online course
2021-01-02,Rentt,8065.0,Monthly rent payment
26-03-2022,Travel,301.0,Monthly rent payment
09/03/2021,entertainment,7231.0,asdfgh
30-09-2021,Utlities,7080.0,test
2024-04-23,Food,2704.0,EMI payment
2023-11-20,Food,4307.0,xyz123
23-02-24,Others,55060.0,Books
2022-09-10,Rentt,49391.0,ATM withdrawal
,Educaton,9005.0,EMI payment
05-11-21,FOOD,2898.0,Petrol
2023-12-02,Food,3476.0,ATM withdrawal
2021-11-01,FOOD,1391.0,Medicine
28-05-2022,Fod,7331.0,!!!
08/19/2023,FOOD,6022.0,Gym membership
09/14/2024,health,1210.0,EMI payment
07-11-24,Fod,6207.0,Coffee
10/25/2021,FOOD,,EMI payment
23-12-23,Bonus,78671.0,Electricity bill
2024-12-09,Other,4512.0,Grocery shopping
24-06-2024,Fod,8786.0,Coffee
11/07/2024,Others,15169.0,EMI payment
2021-07-07,Travl,7234.0,Internet bill
12/27/2021,Foods,-500.0,Uber ride
11/06/2022,Utility,733.0,Coffee
,FOOD,6312.0,xyz123
2021-03-26,rent,6798.0,Shopping
2024-07-30,Entertain,1503.0,Internet bill
03/06/2022,rent,9706.0,Coffee
03/13/2024,Foods,1145.0,Electricity bill
04-10-24,Salary,70904.0,Coffee
12/08/2024,Utility,4999.0,Restaurant dinner
21-03-22,Traval,2027.0,Petrol
19-11-2021,Entertain,9073.0,Fixed deposit
2023-01-14,Health,2280.0,Petrol
06-11-2022,FOOD,6428.0,Coffee
03/12/2021,Foodd,3053.0,!!!
2021-12-01,Travel,3009.0,ATM withdrawal
12/13/2021,TRAVEL,8766.0,Uber ride
12/15/2021,Entertainment,4021.0,Train ticket
2021-07-18,Others,6889.0,asdfgh
09/04/2023,rent,999999999.0,Lunch
30-05-23,Educaton,2381.0,Books
01-10-23,Fod,4542.0,Doctor consultation
09/30/2024,Educaton,9525.0,xyz123
01-12-2022,Utilities,9964.0,xyz123
06/03/2023,Rentt,35345.0,Train ticket
07/16/2024,TRAVEL,8913.0,Lunch
2023-10-21,Food,3975.0,xyz123
17-01-23,Education,549.0,Movie tickets
2023-10-08,HEALTH,8719.0,EMI payment
2023-04-19,Rnt,4572.0,Gym membership
2021-06-13,Utilties,716.0,Shopping
2021-02-09,EDU,9132.0,Electricity bill
2021-08-14,education,2461.0,Electricity bill
26-07-21,Foodd,3758.0,Online course
12/29/2022,Foodd,3680.0,Internet bill
07/21/2023,Traval,9309.0,Online course
2024-01-20,Foodd,2206.0,Online course
24-07-2024,Rent,36084.0,Movie tickets
2022-10-21,Entrtnmnt,794.0,Online course
2022-08-01,Investment,60328.0,EMI payment
04/30/2023,food,4009.0,Restaurant dinner
03/27/2021,Rentt,12491.0,!!!
2023-10-25,Other,6136.0,Monthly rent payment
06/07/2022,Misc,993.0,Petrol
04-09-21,Entrtnmnt,9768.0,xyz123
11/28/2023,Entertain,7942.0,Movie tickets
24-12-2022,FOOD,8573.0,Online course
2022-07-30,Rent,31361.0,xyz123
02/16/2022,others,8697.0,misc
04/16/2022,Investment,70158.0,Internet bill
07/03/2021,RENT,2861.0,Electricity bill
25-04-22,Investment,57735.0,Shopping
2023-08-07,Rnt,1526.0,misc
26-11-22,RENT,5302.0,test
2021-11-28,Entrtnmnt,1514.0,ATM withdrawal
05/03/2021,Utilties,,asdfgh
08/28/2022,FOOD,9691.0,Books
,Travl,3350.0,Lunch
05/26/2024,food,7843.0,Train ticket
2023-06-10,SAVINGS,7288.0,Shopping
01-06-21,Utility,6741.0,Electricity bill
2022-10-23,Travel,8325.0,Internet bill
10/22/2024,Bonus,19211.0,Medicine
2023-04-08,education,4730.0,ATM withdrawal
22-01-22,Entrtnmnt,9197.0,ATM withdrawal
08/11/2022,Bonus,24714.0,Coffee
20-12-22,Travel,3445.0,Petrol
23-08-23,Utilties,6754.0,xyz123
05/12/2024,Savings,8393.0,Books
07/17/2023,entertainment,0.0,Movie tickets
25-10-22,Entertain,4468.0,test
2024-10-03,Rnt,1586.0,Grocery shopping
05-11-24,Fod,3550.0,test
25-03-23,RENT,4237.0,Electricity bill
2022-03-22,Travl,4125.0,EMI payment
02/05/2022,Rnt,2949.0,test
24-06-22,Entrtnmnt,2962.0,Shopping
21-11-2022,Fod,,Shopping
02-04-24,Travl,,Electricity bill
12/28/2021,Investment,57089.0,Monthly rent payment
2024-06-22,TRAVEL,3416.0,Gym membership
19-03-23,Fod,2799.0,Uber ride
17-04-22,Fod,999999.0,EMI payment
2022-12-16,Helth,2891.0,Grocery shopping
2023-12-18,Freelance,53035.0,misc
2021-04-14,travel,1419.0,Grocery shopping
01/10/2024,Foods,2685.0,Grocery shopping
2023-05-05,Food,3573.0,ATM withdrawal
19-04-23,FOOD,1842.0,Shopping
10/25/2022,FOOD,5806.0,asdfgh
,Fod,3470.0,xyz123
2021-05-29,Saving,5319.0,ATM withdrawal
07/23/2024,rent,8077.0,Grocery shopping
03-04-2021,Traval,2005.0,!!!
27-11-24,Fod,3212.0,Online course
22-05-22,Health,5023.0,Grocery shopping
04/29/2024,Travl,8833.0,Doctor consultation
2024-04-01,Entrtnmnt,4327.0,Medicine
2022-05-09,utilities,396.0,Movie tickets
2021-08-09,Rent,24908.0,Grocery shopping
2022-08-13,FOOD,1687.0,Restaurant dinner
2024-12-13,Utilities,2842.0,!!!
11-07-2024,Rnt,1669.0,EMI payment
02/03/2024,Foods,,Online course
11/06/2021,Rnt,3483.0,Books
06/03/2023,Food,4757.0,Fixed deposit
02/16/2024,Foods,2331.0,Online course
2023-12-27,TRAVEL,,Coffee
21-03-2022,FOOD,2193.0,Uber ride
24-11-21,Fod,2640.0,Shopping
2024-04-08,entertainment,7870.0,Monthly rent payment
12-08-24,utilities,5971.0,xyz123
31-08-22,travel,1881.0,Monthly rent payment
2021-03-27,Foods,2214.0,Electricity bill
2024-02-15,TRAVEL,6734.0,Electricity bill
01/22/2021,Rent,,Lunch
2023-05-28,Rentt,43829.0,EMI payment
2022-02-09,food,4749.0,asdfgh
02/12/2022,Savings,8773.0,EMI payment
13-07-2024,Utilties,5559.0,Internet bill
01/10/2021,Foodd,,Restaurant dinner
06-05-21,Helth,1909.0,Doctor consultation
02/01/2022,Others,14332.0,Books
09/21/2022,Helth,2498.0,Restaurant dinner
18-10-21,Others,10591.0,Electricity bill
08-06-22,Traval,8266.0,EMI payment
2024-04-06,Bonus,63801.0,Books
2024-07-30,FOOD,2839.0,Fixed deposit
06/30/2022,Entertain,4888.0,Movie tickets
2023-08-08,rent,2977.0,Monthly rent payment
2024-05-11,travel,1928.0,!!!
06-11-24,Foods,933.0,Petrol
11/27/2024,Traval,5084.0,Petrol
2024-08-22,Travl,1580.0,asdfgh
01-11-2022,Educaton,4587.0,Gym membership
20-06-23,Salary,14430.0,test
18-09-2022,Helth,6967.0,Uber ride
02/08/2022,travel,5837.0,!!!
2021-04-03,FOOD,9447.0,Petrol
02-07-2022,Others,25793.0,Restaurant dinner
2022-01-25,Entrtnmnt,9225.0,Restaurant dinner
15-11-21,Rnt,420.0,Restaurant dinner
28-12-2022,Foodd,4391.0,Train ticket
07/11/2021,Rent,19439.0,EMI payment
2024-05-20,Entertain,2596.0,Shopping
04/30/2021,RENT,462.0,Fixed deposit
07/03/2021,Rentt,26092.0,Monthly rent payment
10-10-23,utilities,8996.0,Books
2023-02-20,Bonus,11567.0,!!!
30-05-2021,Freelance,21664.0,Internet bill
05/28/2024,Rent,45883.0,xyz123
18-04-2021,TRAVEL,6162.0,Grocery shopping
29-10-2022,Rentt,36849.0,Online course
03/21/2024,Utlities,1444.0,xyz123
2023-05-23,Foods,3230.0,Grocery shopping
2024-10-15,Utilities,3377.0,misc
2023-07-07,TRAVEL,9934.0,EMI payment
28-12-2024,Rentt,10976.0,Movie tickets
2022-09-07,food,8282.0,misc
30-07-23,Education,5861.0,Coffee
01/26/2023,Entrtnmnt,7837.0,Fixed deposit
09-12-2024,Bonus,61600.0,asdfgh
06/30/2023,FOOD,8922.0,ATM withdrawal
2022-06-07,Entertainment,1817.0,!!!
2024-03-08,Food,1575.0,Petrol
05/06/2023,Bonus,79594.0,Shopping
2023-02-27,Rnt,6927.0,Internet bill
2022-12-24,Salary,45134.0,Fixed deposit
2023-10-23,Travl,1389.0,Shopping
08/31/2024,Investment,52125.0,Movie tickets
2024-10-15,EDU,9998.0,Doctor consultation
02-12-2021,FOOD,3535.0,Online course
26-09-21,Educaton,5472.0,Petrol
2021-11-07,rent,8489.0,Fixed deposit
20-07-24,Entertain,9816.0,Fixed deposit
08/06/2023,Fod,2092.0,Internet bill
12/02/2024,Traval,990.0,Doctor consultation
02/12/2023,Rentt,43659.0,Lunch
2024-05-04,Rnt,7889.0,ATM withdrawal
11-11-2021,Rent,30032.0,Books
2022-06-28,Investment,66783.0,Monthly rent payment
03/06/2021,Investment,60496.0,Coffee
27-11-24,Saving,2295.0,asdfgh
27-10-23,Bonus,31943.0,Online course
17-04-23,Utilties,2754.0,Train ticket
04/25/2022,Entrtnmnt,5534.0,Doctor consultation
2021-12-20,Rnt,2366.0,Lunch
09/08/2021,Foodd,,Grocery shopping
06/27/2022,HEALTH,6869.0,Books
2024-06-21,Rentt,18922.0,Books
2021-08-09,Helth,9173.0,EMI payment
03/30/2023,Traval,8982.0,Online course
12-06-2022,Others,30853.0,Grocery shopping
29-08-24,Entertain,,ATM withdrawal
09/25/2021,Entertain,999999.0,test
12/23/2021,entertainment,3141.0,Petrol
2021-02-16,rent,6658.0,Shopping
12/26/2024,entertainment,623.0,Gym membership
2024-03-24,RENT,,Train ticket
2022-06-15,Bonus,40888.0,misc
11-11-2024,utilities,7746.0,Train ticket
10/05/2024,Utility,5135.0,Grocery shopping
14-05-24,Utility,8718.0,Lunch
2021-10-08,Rentt,14576.0,Uber ride
08/18/2021,Utilities,4609.0,Uber ride
17-12-21,Utility,6452.0,Internet bill
12/23/2024,Salary,53920.0,!!!
12-06-24,Freelance,76580.0,Gym membership
13-03-21,Health,1804.0,Uber ride
2024-12-11,rent,386.0,Coffee
10-12-22,education,9231.0,Monthly rent payment
03/17/2024,Travel,1743.0,misc
2021-09-07,Foodd,3025.0,Movie tickets
17-07-2024,Food,472.0,EMI payment
2023-03-08,Fod,8987.0,Electricity bill
06-08-21,Others,61795.0,Coffee
03/20/2024,Rent,38750.0,Lunch
2021-08-01,Rent,38906.0,Restaurant dinner
2022-07-19,food,766.0,Medicine
04-09-2024,Utilities,1906.0,Petrol
05-07-2021,TRAVEL,3472.0,asdfgh
29-07-23,Rnt,145.0,Restaurant dinner
2024-01-03,Utlities,3397.0,Electricity bill
2023-04-10,Foodd,1392.0,Train ticket
05/27/2024,Investment,79367.0,Doctor consultation
2023-06-18,Salary,45035.0,Train ticket
01-03-2023,Entertainment,2390.0,Movie tickets
10-10-2024,Foodd,4752.0,Uber ride
25-04-2024,food,6913.0,Gym membership
2024-10-04,Entertainment,9345.0,Train ticket
02/09/2023,Fod,1207.0,Internet bill
03/04/2024,Other,5126.0,Books
16-11-2022,Food,139.0,Books
11/11/2023,Traval,2810.0,Train ticket
